"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 01:30:17 UTC 2024","Fri Mar 22 01:31:46 UTC 2024","89179","tests.integration.high_availability","test_self_healing","","","","test_kill_db_process","Test to send a SIGKILL to the primary db process and ensure that the cluster self heals."
"passed","Fri Mar 22 01:26:56 UTC 2024","Fri Mar 22 01:29:17 UTC 2024","141054","tests.integration.high_availability","test_upgrade","","","","test_deploy_latest","Simple test to ensure that the mysql and application charms get deployed."
"passed","Fri Mar 22 01:30:59 UTC 2024","Fri Mar 22 01:31:29 UTC 2024","30148","tests.integration","test_tls","","","","test_disable_tls",""
"failed","Fri Mar 22 01:39:48 UTC 2024","Fri Mar 22 01:45:33 UTC 2024","344898","tests.integration.high_availability","test_self_healing","","","","test_graceful_full_cluster_crash_test","Test to send SIGTERM to all units and then ensure that the cluster recovers."
"passed","Fri Mar 22 01:30:53 UTC 2024","Fri Mar 22 01:31:58 UTC 2024","64421","tests.integration.relations","test_mysql_root","","","","test_osm_pol_operations","Test the existence of databases and tables created by osm-pol's migrations."
"passed","Fri Mar 22 01:34:16 UTC 2024","Fri Mar 22 01:35:31 UTC 2024","74930","tests.integration.high_availability","test_self_healing","","","","test_graceful_crash_of_primary","Test to send SIGTERM to primary instance and then verify recovery."
"passed","Fri Mar 22 01:33:52 UTC 2024","Fri Mar 22 01:34:01 UTC 2024","9159","tests.integration","test_charm","","","","test_password_rotation_silent","Rotate password and confirm changes."
"skipped","Fri Mar 22 01:27:59 UTC 2024","Fri Mar 22 01:27:59 UTC 2024","0","tests.integration.high_availability","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Fri Mar 22 01:27:48 UTC 2024","Fri Mar 22 01:30:53 UTC 2024","185122","tests.integration.relations","test_mysql_root","","","","test_deploy_and_relate_osm_bundle","Test the deployment and relation with osm bundle with mysql replacing mariadb."
"passed","Fri Mar 22 01:29:18 UTC 2024","Fri Mar 22 01:29:50 UTC 2024","31318","tests.integration.relations","test_database","","","","test_relation_creation","Relate charms and wait for the expected changes in status."
"skipped","Fri Mar 22 01:45:33 UTC 2024","Fri Mar 22 01:45:33 UTC 2024","0","tests.integration.high_availability","test_self_healing","","","","test_single_unit_pod_delete","Delete the pod in a single unit deployment and write data to new pod."
"passed","Fri Mar 22 01:28:57 UTC 2024","Fri Mar 22 01:29:01 UTC 2024","4090","tests.integration.high_availability","test_upgrade_rollback_incompat","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Fri Mar 22 01:30:38 UTC 2024","Fri Mar 22 01:32:03 UTC 2024","84453","tests.integration.high_availability","test_replication","","","","test_no_replication_across_clusters","Test to ensure that writes to one cluster do not replicate to another cluster."
"passed","Fri Mar 22 01:27:48 UTC 2024","Fri Mar 22 01:29:25 UTC 2024","96953","tests.integration","test_backups","","","","test_build_and_deploy","Simple test to ensure that the mysql charm gets deployed."
"passed","Fri Mar 22 01:27:17 UTC 2024","Fri Mar 22 01:30:17 UTC 2024","179577","tests.integration.high_availability","test_self_healing","","","","test_build_and_deploy","Simple test to ensure that the mysql and application charms get deployed."
"passed","Fri Mar 22 01:32:18 UTC 2024","Fri Mar 22 01:36:03 UTC 2024","224948","tests.integration.high_availability","test_upgrade","","","","test_fail_and_rollback",""
"skipped","Fri Mar 22 01:29:18 UTC 2024","Fri Mar 22 01:29:18 UTC 2024","0","tests.integration.relations","test_database","","","","test_relation_creation_databag","Relate charms and wait for the expected changes in status."
"passed","Fri Mar 22 01:29:17 UTC 2024","Fri Mar 22 01:29:30 UTC 2024","13431","tests.integration.high_availability","test_upgrade","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Fri Mar 22 01:29:25 UTC 2024","Fri Mar 22 01:31:12 UTC 2024","106649","tests.integration","test_backups","","","","test_backup","Test to create a backup and list backups."
"passed","Fri Mar 22 01:30:17 UTC 2024","Fri Mar 22 01:30:38 UTC 2024","21196","tests.integration.high_availability","test_replication","","","","test_check_consistency","Test to write to primary, and read the same data back from replicas."
"passed","Fri Mar 22 01:26:52 UTC 2024","Fri Mar 22 01:28:46 UTC 2024","113322","tests.integration","test_charm","","","","test_build_and_deploy","Build the mysql charm and deploy it."
"passed","Fri Mar 22 01:27:00 UTC 2024","Fri Mar 22 01:28:57 UTC 2024","116689","tests.integration.high_availability","test_upgrade_rollback_incompat","","","","test_build_and_deploy","Simple test to ensure that the mysql and application charms get deployed."
"passed","Fri Mar 22 01:27:17 UTC 2024","Fri Mar 22 01:29:18 UTC 2024","121410","tests.integration.relations","test_database","","","","test_build_and_deploy","Build the charm and deploy 3 units to ensure a cluster is formed."
"passed","Fri Mar 22 01:27:24 UTC 2024","Fri Mar 22 01:29:18 UTC 2024","113708","tests.integration","test_tls","","","","test_build_and_deploy","Build the charm and deploy 3 units to ensure a cluster is formed."
"passed","Fri Mar 22 01:30:20 UTC 2024","Fri Mar 22 01:30:59 UTC 2024","38865","tests.integration","test_tls","","","","test_rotate_tls_key","Verify rotating tls private keys restarts cluster with new certificates.

    This test rotates tls private keys to randomly generated keys.
    "
"passed","Fri Mar 22 01:29:30 UTC 2024","Fri Mar 22 01:32:18 UTC 2024","167976","tests.integration.high_availability","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Fri Mar 22 01:29:50 UTC 2024","Fri Mar 22 01:30:17 UTC 2024","26917","tests.integration.relations","test_database","","","","test_relation_broken","Remove relation and wait for the expected changes in status."
"passed","Fri Mar 22 01:34:15 UTC 2024","Fri Mar 22 01:34:27 UTC 2024","12474","tests.integration","test_charm","","","","test_custom_variables","Query database for custom variables."
"passed","Fri Mar 22 01:32:03 UTC 2024","Fri Mar 22 01:35:06 UTC 2024","182982","tests.integration.high_availability","test_replication","","","","test_scaling_without_data_loss","Test to ensure that data is preserved when a unit is scaled up and then down.

    Ensures that there are no running continuous writes as the extra data in the
    database makes scaling up slower.
    "
"broken","Fri Mar 22 01:27:23 UTC 2024","Fri Mar 22 01:27:59 UTC 2024","36035","tests.integration.high_availability","test_upgrade_from_stable","","","","test_deploy_stable","Simple test to ensure that the mysql and application charms get deployed."
"passed","Fri Mar 22 01:34:27 UTC 2024","Fri Mar 22 01:34:33 UTC 2024","5279","tests.integration","test_charm","","","","test_log_rotation","Test the log rotation of text files."
"passed","Fri Mar 22 01:29:18 UTC 2024","Fri Mar 22 01:29:19 UTC 2024","1116","tests.integration","test_tls","","","","test_connection_before_tls","Ensure connections (with and without ssl) are possible before relating with TLS operator."
"passed","Fri Mar 22 01:34:01 UTC 2024","Fri Mar 22 01:34:11 UTC 2024","10149","tests.integration","test_charm","","","","test_password_rotation_root_user_implicit","Rotate password and confirm changes."
"passed","Fri Mar 22 01:35:27 UTC 2024","Fri Mar 22 01:41:21 UTC 2024","354271","tests.integration","test_backups","","","","test_restore_on_new_cluster","Test to restore a backup on a new mysql cluster."
"passed","Fri Mar 22 01:33:42 UTC 2024","Fri Mar 22 01:33:52 UTC 2024","9150","tests.integration","test_charm","","","","test_password_rotation","Rotate password and confirm changes."
"passed","Fri Mar 22 01:28:49 UTC 2024","Fri Mar 22 01:32:18 UTC 2024","209766","tests.integration","test_charm","","","","test_scale_up_and_down","Confirm that a new primary is elected when the current primary is torn down."
"passed","Fri Mar 22 01:27:26 UTC 2024","Fri Mar 22 01:30:17 UTC 2024","170914","tests.integration.high_availability","test_replication","","","","test_build_and_deploy","Simple test to ensure that the mysql and application charms get deployed."
