"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Confirm storage reuse works.","83854","test_scale_up_after_scale_down","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_charm","",""
"Delete the pod in a single unit deployment and write data to new pod.","689792","test_single_unit_pod_delete","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_pod","",""
"Build the charm and deploy 3 units to ensure a cluster is formed.","8390","test_build_and_deploy","tests.integration.integration.relations","2026-01-12","passed","2026-01-12","","test_mysql_root","",""
"Simple test to ensure that the MySQL and application charms get deployed.","131131","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_node_drain","",""
"Simple test to ensure that the MySQL and application charms get deployed.","138340","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_process_killed","",""
"Tries deploying an arm64 charm on amd64 host.","58015","test_arm_charm_on_amd_host","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_architecture","",""
"Simple test to ensure that the MySQL and application charms get deployed.","142307","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_network_cut","",""
"","30167","test_disable_tls","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_tls","",""
"Test primary crash during startup.

    It must recover/end setup when the primary got offline.
    ","139300","test_crash_during_cluster_setup","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_setup_crash","",""
"Simple test to ensure that the MySQL and application charms get deployed.","139304","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_pod","",""
"Verify rotating tls private keys restarts cluster with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","42157","test_rotate_tls_key","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_tls","",""
"Test to create a backup and list backups.","41527","test_backup","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_backup_aws","",""
"Test to restore a backup on a new mysql cluster.","338136","test_restore_on_new_cluster","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_backup_gcp","",""
"Simple test to ensure that the MySQL and application charms get deployed.","","test_deploy_stable","tests.integration.integration.high_availability","","unknown","","","test_upgrade_from_stable","",""
"Simple test to ensure that the MySQL and application charms get deployed.","141271","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_replication_data_isolation","",""
"Test rejoin invalidated cluster with.","39973","test_rejoin_invalidated_cluster","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_async_replication","",""
"Test the charmed_dml role.","20856","test_charmed_dml_role","tests.integration.integration.roles","2026-01-12","broken","2026-01-12","","test_instance_roles","",""
"Test to create a backup and list backups.","61434","test_backup","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_backup_gcp","",""
"Test to restore a backup on a new mysql cluster.","369798","test_restore_on_new_cluster","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_backup_aws","",""
"Update the second cluster.","318766","test_upgrade_from_edge","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_upgrade","",""
"Test to create a backup and list backups.","51913","test_backup","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_backup_ceph","",""
"Run the create-replication action and wait for the applications to settle.","306383","test_create_replication","tests.integration.integration.high_availability","2026-01-12","broken","2026-01-12","","test_async_replication_upgrade","",""
"Deploy the router and the test application.","55061","test_deploy_router_and_app","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_async_replication","",""
"Simple test to ensure that the mysql and data-integrator charms get deployed.","134513","test_build_and_deploy","tests.integration.integration.roles","2026-01-12","passed","2026-01-12","","test_database_dba_role","",""
"Simple test to ensure that the mysql and data-integrator charms get deployed.","133797","test_build_and_deploy","tests.integration.integration.roles","2026-01-12","passed","2026-01-12","","test_instance_dba_role","",""
"Test removing and re-relating the two mysql clusters.","309634","test_unrelate_and_relate","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_async_replication","",""
"Simple test to ensure that the mysql charm gets deployed.","155423","test_build_and_deploy","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_backup_ceph","",""
"Test to restore a backup to the same mysql cluster.","201110","test_restore_on_same_cluster","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_backup_gcp","",""
"Simple test to ensure that the MySQL and application charms get deployed.","117179","test_build_and_deploy","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_upgrade_rollback_incompat","",""
"Pause test.

    A graceful simultaneous restart of all instances,
    check primary election after the start, write and read data
    ","145512","test_graceful_full_cluster_crash","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_stop_all","",""
"Test to send a SIGKILL to the primary db process and ensure that the cluster self heals.","82383","test_kill_db_process","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_process_killed","",""
"Simple test to ensure that the MySQL and application charms get deployed.","63312","test_deploy_single_unit_cluster","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_self_healing_setup_crash","",""
"Test that the pre-upgrade-check action runs successfully.","","test_pre_upgrade_check","tests.integration.integration.high_availability","","unknown","","","test_upgrade_from_stable","",""
"Relate all the applications to the database.","195522","test_relate_all","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_multi_relations","",""
"Simple test to ensure that the MySQL and application charms get deployed.","132661","test_deploy_highly_available_cluster_1","tests.integration.integration.high_availability","2026-01-12","passed","2026-01-12","","test_replication_unit_endpoints","",""
"Rotate password and confirm changes.","14260","test_password_rotation_root_user_implicit","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_charm","",""
"","3729","test_saturate_max_connections","tests.integration.integration","2026-01-12","passed","2026-01-12","","test_saturate_max_connections","",""
