"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Confirm storage reuse works.","81050","test_scale_up_after_scale_down","tests.integration","Sat Aug 31 01:36:28 UTC 2024","passed","Sat Aug 31 01:37:49 UTC 2024","","test_charm","",""
"Test to create a backup and list backups.","42884","test_backup","tests.integration","Sat Aug 31 01:32:23 UTC 2024","passed","Sat Aug 31 01:33:06 UTC 2024","","test_backup_gcp","",""
"Simple test to ensure that the mysql charm gets deployed.","116342","test_build_and_deploy","tests.integration","Sat Aug 31 01:30:00 UTC 2024","passed","Sat Aug 31 01:31:56 UTC 2024","","test_backup_aws","",""
"","42550","test_upgrade_to_failling","tests.integration.high_availability","Sat Aug 31 01:32:25 UTC 2024","passed","Sat Aug 31 01:33:08 UTC 2024","","test_upgrade_rollback_incompat","",""
"Test graceful promotion of a standby cluster to primary.","18327","test_standby_promotion","tests.integration.high_availability","Sat Aug 31 01:39:41 UTC 2024","passed","Sat Aug 31 01:39:59 UTC 2024","","test_async_replication","",""
"","152082","test_rollback","tests.integration.high_availability","Sat Aug 31 01:33:08 UTC 2024","passed","Sat Aug 31 01:35:40 UTC 2024","","test_upgrade_rollback_incompat","",""
"Test to ensure that data is preserved when a unit is scaled up and then down.

    Ensures that there are no running continuous writes as the extra data in the
    database makes scaling up slower.
    ","213255","test_scaling_without_data_loss","tests.integration.high_availability","Sat Aug 31 01:33:59 UTC 2024","passed","Sat Aug 31 01:37:32 UTC 2024","","test_replication","",""
"Test the deployment and relation with osm bundle with mysql replacing mariadb.","161293","test_deploy_and_relate_osm_bundle","tests.integration.relations","Sat Aug 31 01:30:03 UTC 2024","passed","Sat Aug 31 01:32:44 UTC 2024","","test_mysql_root","",""
"Test to send a SIGSTOP to the primary db process and ensure that the cluster self heals.","242364","test_freeze_db_process","tests.integration.high_availability","Sat Aug 31 01:33:22 UTC 2024","passed","Sat Aug 31 01:37:25 UTC 2024","","test_self_healing","",""
"Simple test to ensure that the mysql charm gets deployed.","113789","test_build_and_deploy","tests.integration","Sat Aug 31 01:31:18 UTC 2024","passed","Sat Aug 31 01:33:12 UTC 2024","","test_backup_ceph","",""
