"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 13 01:34:27 UTC 2024","Tue Feb 13 01:34:31 UTC 2024","3994","tests.integration","test_charm","","","","test_exporter_endpoints","Test that endpoints are running."
"passed","Tue Feb 13 01:26:54 UTC 2024","Tue Feb 13 01:29:18 UTC 2024","144046","tests.integration.high_availability","test_upgrade_from_stable","","","","test_deploy_stable","Simple test to ensure that the mysql and application charms get deployed."
"passed","Tue Feb 13 01:33:58 UTC 2024","Tue Feb 13 01:34:09 UTC 2024","11185","tests.integration","test_charm","","","","test_password_rotation","Rotate password and confirm changes."
"passed","Tue Feb 13 01:27:18 UTC 2024","Tue Feb 13 01:29:21 UTC 2024","122312","tests.integration.relations","test_database","","","","test_build_and_deploy","Build the charm and deploy 3 units to ensure a cluster is formed."
"passed","Tue Feb 13 01:34:44 UTC 2024","Tue Feb 13 01:34:54 UTC 2024","9452","tests.integration","test_charm","","","","test_log_rotation","Test the log rotation of text files."
"passed","Tue Feb 13 01:29:18 UTC 2024","Tue Feb 13 01:29:30 UTC 2024","12327","tests.integration.high_availability","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"skipped","Tue Feb 13 01:29:21 UTC 2024","Tue Feb 13 01:29:21 UTC 2024","0","tests.integration.relations","test_database","","","","test_relation_creation_databag","Relate charms and wait for the expected changes in status."
"passed","Tue Feb 13 01:29:21 UTC 2024","Tue Feb 13 01:32:53 UTC 2024","211400","tests.integration","test_charm","","","","test_scale_up_and_down","Confirm that a new primary is elected when the current primary is torn down."
"passed","Tue Feb 13 01:27:14 UTC 2024","Tue Feb 13 01:30:18 UTC 2024","184440","tests.integration.high_availability","test_self_healing","","","","test_build_and_deploy","Simple test to ensure that the mysql and application charms get deployed."
"passed","Tue Feb 13 01:29:18 UTC 2024","Tue Feb 13 01:29:21 UTC 2024","3138","tests.integration","test_charm","","","","test_consistent_data_replication_across_cluster","Confirm that data is replicated from the primary node to all the replicas."
"passed","Tue Feb 13 01:30:18 UTC 2024","Tue Feb 13 01:31:49 UTC 2024","91388","tests.integration.high_availability","test_self_healing","","","","test_kill_db_process","Test to send a SIGKILL to the primary db process and ensure that the cluster self heals."
